client_id,client_nino,adviser_id,fee_date,fee_amount
FUf+ukecWRecHNrhD1pZvtkVoLbA9R877Cnl9URa+RM=,LC647929C,2,2025-07-01,1.64
WB1V6r2/uLkmxuVglwcctu7efYBoyTICaXmVP0Nu0Pg=,AH220590C,2,2025-07-01,13.95
wHADn7ih4TMWdjIVE8E6icABSLuBkJfb/tXGjjJXhBk=,HL609412C,3,2025-07-01,9.78
8HBswJJcdhtXemdHlsC8aHbE3pVrdzuyWiwuPjvj2BQ=,GT871152B,2,2025-07-01,6.22
Stq4kaO3Y5J/dbWKFI4DLEM7wC/G3DN6iU3AgsYR9II=,BY201035C,4,2025-07-01,8.75
Stq4kaO3Y5J/dbWKFI4DLEM7wC/G3DN6iU3AgsYR9II=,BY201035C,4,2025-07-01,2.78
utex47uPj9bNz6Xu/4h69uoqtpWAl0ckDEqo87kkoxg=,CB146182C,3,2025-07-01,12.68
WE+t/Ucawkxpcr4EOswRXUfOl82p2gvmy0ioyXujA3E=,HN948867B,3,2025-07-01,56.55
jRs9FB7zouqT97Vuw4nrhWTegnEYgGgPN7hxeZDCUVg=,CZ703823D,3,2025-07-01,4.59
CUjjMYpI8GyoCovtzmHPKKYtSlseA25yl1yTc8ZMQ7U=,BE870917B,3,2025-07-01,15.85
qD5aTNkR/UbVUVT5NqphEaWypHgLH2OsdWslr4k9ROo=,GJ216213A,2,2025-07-01,5.51
KtFFD0eBVdBsv5n6/FbefLCDZliA0IOVhTgx+A0kRX4=,EB776488C,5,2025-07-01,13.26
LXGsaBUz4GclxKM77JGZZwe59JgfFq4bs0ouhD36O2I=,BK269209B,5,2025-07-01,1.24
igV9HM64ldjXSTYxmHC1tDUK1aD8azTrupZVDmQ2JmU=,CG506811B,5,2025-07-01,7.82
PwGupgdJgM2OGTJDw5VjqBNpWYYNqBUyzgqGCyVg8bc=,GW459416A,4,2025-07-01,1.03
sAIwDW/Ztm2Kr7u73uF+el3vd6+iCoUzw7K/71YK8L8=,ES165296A,5,2025-07-01,7.84
SIofFlrzlRjAyXXOoYrsZlL7SRm42nc5SpFjWo3C518=,JM709166B,5,2025-07-01,21.0
JZJT0M13o45hOF8VTmD+5ERoL5VSLlGgHORqMlT0gZA=,KM779074D,3,2025-07-01,3.73
DhOqSlCmkFte+9CNJL3L6ZRaWA2534d+YC29Lrvrgeg=,BM557780A,3,2025-07-01,0.53
eLOt+OUawEWwbwqU7A9oPVEjizyh6d1jxURWXQR1YnM=,KS357212D,4,2025-07-01,1.04
XiN7b+oPndK4jSN4saYl+pe+ymrlclJP6eU30+xW/Ro=,AZ819937D,4,2025-07-01,0.62
XiN7b+oPndK4jSN4saYl+pe+ymrlclJP6eU30+xW/Ro=,AZ819937D,4,2025-07-01,0.23
7/kcKU9VB15lspj39b/aAyukFNCkcyKU0j8ZH3IQaTQ=,HT959193B,4,2025-07-01,0.26
ZkV2fHk2Chls5VJsOq36n12dt3H7WU71s98LNHPmSQk=,JM671059B,4,2025-07-01,0.29
KKCubAUqwMCje7nRm5O3iTeSKayc9I5dq63hdVcPNAc=,CB424577C,3,2025-07-01,0.3
92HqrPle9F4EBP/uJ/Ht03AKwWFsFWa897Hs2lHbdK8=,HM747386D,2,2025-07-01,9.45
gVKiZFyPs83fBcY+N0B3bQdXNUAhpqv1PRYAh8aOFUY=,CY750744C,4,2025-07-01,6.59
RuFfl+xQLPIRUE2CFD5NbyzcfGnCMZImjkWjexA2Z6c=,LR921638B,4,2025-07-01,7.86
gVKiZFyPs83fBcY+N0B3bQdXNUAhpqv1PRYAh8aOFUY=,CY750744C,4,2025-07-01,26.73
jYewW9+bL37Pnn0cpZyz+5GsvS/x0Z7Lv8O/w2D8yfU=,HN013242B,4,2025-07-01,18.49
D50GpjmwSpcE0l999dXK/8TJYeOWwWjjtqAqct9DYuE=,KH234507C,5,2025-07-01,0.01
jRuRp/T1gBI+OS76QNFsibqn42eTkFB2n17iW5xjyKs=,BN018543A,5,2025-07-01,1.08
LHTqVa1UDifhpZ2GFMj8cRjQ7bSTouWpfUoJkglRE00=,CB479316B,5,2025-07-01,0.59
9JTuYsvAF7PvaIbzA1HrsbIRQS3dqOOSLRPuZGl2TPQ=,LP600718A,5,2025-07-01,0.16
tiP/rmF4Vh8a1lNYeCqge+WFi6xVCj8m79Erc5qIS1E=,JR723880A,4,2025-07-01,4.99
QNx0XJANPUzQ9mQbuKzdkqTl7B3UpcPHtt23tYmy+Mw=,GM200441A,4,2025-07-01,9.28
fav8qAEVQ3MjFU/q/BYlhANtMz8jGsBusWJuHM+1avA=,HE957187B,4,2025-07-01,10.27
QNx0XJANPUzQ9mQbuKzdkqTl7B3UpcPHtt23tYmy+Mw=,GM200441A,4,2025-07-01,3.74
QNx0XJANPUzQ9mQbuKzdkqTl7B3UpcPHtt23tYmy+Mw=,GM200441A,4,2025-07-01,9.44
ybXJhHTRJXNPomLTKAYUohz1I9gTkaUi7SPdFFV1gsE=,CS613931C,4,2025-07-01,3.3
ybXJhHTRJXNPomLTKAYUohz1I9gTkaUi7SPdFFV1gsE=,CS613931C,4,2025-07-01,6.61
ET0XpB0Ves31fU9cCFPuddLa/MrIqYDmhdUpc72xPJ8=,GH182424C,4,2025-07-01,1.11
0ZWS2IXgUR0Cg622w1oqXnRkl97ZP6tkfe97YOSA1Kg=,HA403966A,2,2025-07-01,4.65
ad4X+2UcBk0fGtCa+Aiq/ixGvGzSMa9o74PJCkLeZ64=,MT545908C,2,2025-07-01,22.97
lbmGekc0aROMSsa+BQbYZGe0vSM7g6o/htMXDeIKvPs=,GS746785A,2,2025-07-01,2.1
L0GoYFOkecSciXedN9LXw4cCveujAxQ4iPROszuB72s=,GC756073B,2,2025-07-01,1.64
F6rKdc7HtLKwSjDN7n+7BxhQOF5WDwXAUgslbVd2DNQ=,CX065987A,2,2025-07-01,9.42
5PbBlSmnjKenzYb6oCTwmgIM2a1OwVvRi3WplxRky1I=,GK157551C,3,2025-07-01,9.89
O8SMpilTA/Wo2QEsCO/IRuiOA33vdPMwdENZaT0vmnM=,GA426141B,3,2025-07-01,1.73
XYf5X/8Souk3smD4f1OpO5I8bOJYLyG3jnilEznKCWk=,BH200549B,5,2025-07-01,22.04
DmcD98Ku74AOVXAyyBYBw7jRcPtD+q6N4+nZZmTAQ8k=,BH874563C,5,2025-07-01,31.93
ZMBUFOb3VPUPqSHGiMlyfo1i1qx6xEA68Tj9syFeIEo=,JJ374308A,1,2025-07-01,0.28
q5xaPzf1A9TWI4opF2FZYbGI1sC1aLso3Ru7t5D08MM=,BW943305A,4,2025-07-01,16.4
il7apGW14eEk2TqZ5aWJ/B3hAV/8Nxdx5c615tZ4Kjs=,AB025627A,1,2025-07-01,0.08
o0o9XybSmWrM6eXAtSmH11W/mwvUfKAaw283Q4vq5O8=,MX491635B,1,2025-07-01,1.88
uJHAeLiMmQURw8lT80gnDSX1EsJeh/gEdiAYiHYQ8eo=,GY832304B,1,2025-07-01,27.6
OxvSAk6VFlIy1WCaZMLhRlETYuj02z54uneBh0NDGIE=,CZ258060A,1,2025-07-01,19.82
r4h7NYbuTIfCCdKF6mGSnHfHRT7H/EprDmAY2vT/8Y4=,GA852454B,1,2025-07-01,24.6
rzucVm86iGljC6Nmu5YU8KNn+rDhYADNp9XYOWOLl1s=,EN670412C,1,2025-07-01,2.47
Jk3D5MxxQmvJsmTi+0cc4l6Bmq1tHp/ayfdd2yAnWZ0=,LK508093C,1,2025-07-01,42.09
Jk3D5MxxQmvJsmTi+0cc4l6Bmq1tHp/ayfdd2yAnWZ0=,LK508093C,1,2025-07-01,51.98
xfUZSotqlL4PKqEJe/mAvz8sNDPL7HSUPSzhhav0q1k=,HA219255A,1,2025-07-01,4.53
JCnijVzk38WzlJje6RASU1rECM8xWClZDN12iMnUT24=,MG885642B,1,2025-07-01,2.44
Sw7cIYz7x5yifYOdM4db8Z6r8YnoqAc+DjnviCnTpv4=,KT807306C,4,2025-07-01,17.38
RyZzNLK7WrEFg8sLChbIpq179a6XzUZupQ2kBWKd8Y8=,CS866985A,4,2025-07-01,96.73
Eqgft2XXYe+WlNeigAmePRJhjgTJf9I7cbRUIZiHiTQ=,BK225883B,4,2025-07-01,12.99
Eqgft2XXYe+WlNeigAmePRJhjgTJf9I7cbRUIZiHiTQ=,BK225883B,4,2025-07-01,3.05
cFYk+pEjBER7Sk9b7FhOwLUhXhjaVpdGB/SDAR28uoQ=,CB177825D,2,2025-07-01,6.88
NHEjh/99jNEcg0E1tXm/PMA3OqN7Q36pyOHpzX1SQr8=,GM778931D,1,2025-07-01,2.3
EOY2npAolUrMsyI+PipW6HAOM5I1zav9ehSq3h6dklg=,LZ299538A,1,2025-07-01,12.86
EOY2npAolUrMsyI+PipW6HAOM5I1zav9ehSq3h6dklg=,LZ299538A,1,2025-07-01,1.7
lYpnxE9pZP/HtGlayI1HdOPgrQev0Cu5CusAVkMlZbc=,CX789289C,1,2025-07-01,1.27
nRH9Zt0cpKM4LZ41VDhs9K0kvbBdDNbYWKrT6JsC0ig=,KA871011A,5,2025-07-01,1.77
6NES2p+/7JBQftpdepK3rTwvuv8nEJnOw1kCccNEUYk=,JC637035D,1,2025-07-01,1.76
5LREtI1fFCd0xRzRtUKw85Cxd0PZUbI+LLxjExGq92c=,JM939034C,2,2025-07-01,22.69
MAlMEyQJpDIn6PDIOT/52kSyChRvnSl+TnQ6ODS2IZo=,BE665699C,5,2025-07-01,23.8
1RxRD5EizKEUsujOyrBMYfvEVXFaN24EYhuU+MnqrlM=,HE847629B,5,2025-07-01,15.78
yAj3J5kjTvMfWw/qODA3p5lPz/aC7dxp2YsHR9qZpyc=,AT160995C,5,2025-07-01,34.88
nxT9vCSAyPyujgiWgBApXNIQNjbkfe7oQWEKhCVDwoY=,EE101968D,5,2025-07-01,1.86
1RxRD5EizKEUsujOyrBMYfvEVXFaN24EYhuU+MnqrlM=,HE847629B,5,2025-07-01,2.87
JDBw9oVzoSm+oSiqjv+VtEC8IOnhhSKVQx5GhQrvCfo=,JE330321D,2,2025-07-01,1.15
8/w8OmAW7764+fDJy80KqieqTiRHJm4zvPpufWFA/10=,KN470304D,2,2025-07-01,0.04
ViRxvyYhZCaH/SFONfyO4a5iIOu0mlLoRO5Ly8Ltx8k=,NB008337C,3,2025-07-01,27.84
nyfhpfodt1Cad6l30yfwlGhOJah8EqofzKUtyG40L1Q=,BX702959C,4,2025-07-01,1.07
R9fL7x1MJHaQX31yCoSPFKU/dTdsyLyzs8SjHtOi+Q4=,KA930973B,3,2025-07-01,0.04
cprZyS2PqBlo2h7QmYTzMcRv75JcChyMI3dzR1DQSWw=,CM994369C,2,2025-07-01,0.04
cPxDuKBW46HkPvPd3V19Fj/S6f+w2xQfUtp6GA/1FD0=,HH525969C,2,2025-07-01,4.26
ihmJogGwSpvSEwHkmx96w/E0i4JodBwo7mPhMFIKYuQ=,KH231342C,2,2025-07-01,1.38
cprZyS2PqBlo2h7QmYTzMcRv75JcChyMI3dzR1DQSWw=,CM994369C,2,2025-07-01,0.1
Nl9ih4lltA1GXul4VJcm7Sb3VyGgfTCZbMx/S5dYDlI=,GH746843B,2,2025-07-01,1.82
nHO3aYsIxBuEoblezjFJm1hsahm0YGGe93MSnnJRVvw=,CW145977A,2,2025-07-01,88.85
TTQOX55/YcSRFhxtdINJ/WWhGA6D8ifEf7S+Q4MXAPo=,KT187969C,4,2025-07-01,7.44
p+B1NHXh1cG0FddCJvAKk4c6vRPutHh9Ph82hL7ggRE=,GB921355D,1,2025-07-01,4.51
azPOrr3cRfuQmOL2L8aztplBdVUJZGdif8QRkuWmFJ8=,BG077853B,1,2025-07-01,9.22
0lTXBbo0tn+utlhgZ45EoDfdWyRXh3PYWUO18jBuk6k=,LN385474D,1,2025-07-01,4.1
p+B1NHXh1cG0FddCJvAKk4c6vRPutHh9Ph82hL7ggRE=,GB921355D,1,2025-07-01,1.9
0lTXBbo0tn+utlhgZ45EoDfdWyRXh3PYWUO18jBuk6k=,LN385474D,1,2025-07-01,11.46
NgMH/S2T68hn3/u/6pRXHpJRNhF7sYpE6y2/pnqfY7Y=,CZ280367B,3,2025-07-01,18.18
7MWI0AskB96bpIB1iuD+K3PQkx14MZwlUd+UTM/y70w=,LZ485921C,3,2025-07-01,13.1
lMlaaS7Z3SUAXFVy7UQmFHC7dzZ4dvzcB9DRDTq4H4E=,CB536102C,2,2025-07-01,1.45
RSWEQ+2Z4CPKvnj7UoygL4rRcQzwxDRNEM0M3/XY9Ok=,AJ087966C,2,2025-07-01,4.37
i3WxdxWQLEYOHyE9RXq1eOxRsnf0BjSWB8MskWflizc=,GE072594B,2,2025-07-01,2.31
11ArBrRcUMk2cWr4lS+lVvq3Gq+7OC36EX0vXNpTL2A=,CA458875C,2,2025-07-01,3.16
X6orhP1rOsrAkTpc4Vwb+MUqHiU9zRXqAUBC2k3VOZ0=,HG501369B,2,2025-07-01,1.51
X6orhP1rOsrAkTpc4Vwb+MUqHiU9zRXqAUBC2k3VOZ0=,HG501369B,2,2025-07-01,10.24
9CM6MSxTrPeUzCnRg7nAffPQFLqYbBtlXLfK7m6H8Kw=,MG066774A,2,2025-07-01,12.24
9vGGnsqqhEt6ylgWI+2mgXUfNnzhHOb9tZyDIcR63UI=,GA769566C,2,2025-07-01,16.97
11ArBrRcUMk2cWr4lS+lVvq3Gq+7OC36EX0vXNpTL2A=,CA458875C,2,2025-07-01,5.73
11ArBrRcUMk2cWr4lS+lVvq3Gq+7OC36EX0vXNpTL2A=,CA458875C,2,2025-07-01,0.49
0lAvywaORzfafR0X699DG0RkLDbb/wu1ngNywUY3jy4=,EB412882D,2,2025-07-01,1.68
Tv3pGOBQeNwduFBtRqDEGLGvX2Xgdqd6ViF25LCNvoI=,ET767378C,2,2025-07-01,3.13
QxwhVwLYuO6HH5ePe6GSgt9Dvbahy1Ae2Z6aLvqQR6E=,ET831960C,2,2025-07-01,0.38
MzT1PQ79GFEtjlnp96HJhVK8Zja6GaddX/uproovdVY=,GK360649D,2,2025-07-01,16.6
8MUu+G8POvs1hQdemhyHB7NkpIoDWLNawY3mM7wSj5I=,GP715904D,2,2025-07-01,0.19
QxwhVwLYuO6HH5ePe6GSgt9Dvbahy1Ae2Z6aLvqQR6E=,ET831960C,2,2025-07-01,0.36
om1Cw/E6828DV+ZYN6SQNZYsm21ONqJurTSZMG8siBY=,GY796822D,2,2025-07-01,46.26
ZYU0ysMtmWz/RmXD8XgeJG88JD3U9+B+pipBDnyWddQ=,JM348112C,2,2025-07-01,18.4
cb3wVGhFR0Sxi7XH1KvIlvuE3b7+i0jzhCHfjbpjgWk=,BS385504D,2,2025-07-01,12.22
0lAvywaORzfafR0X699DG0RkLDbb/wu1ngNywUY3jy4=,EB412882D,2,2025-07-01,0.32
mD+rmUDbiqUqLHO1d5S8nbk8RDX1iFJvFuITosYhEQU=,BM300090D,2,2025-07-01,0.89
HlFFQ+YieybgGFWSNpevclj/3BFmziLCBvngLaoSe6g=,JE231632D,3,2025-07-01,16.42
TJuzTl3QDrJR1SbLji5W/5AtwziFyuW3K+19x1+HzNM=,BB432211B,3,2025-07-01,3.97
l4kmdpfIfJlGGGFaYahr6EkdQEub1K46C8/Pu/Bvluc=,MZ731123B,4,2025-07-01,10.32
TyXGG013yhlgOAfg8rPuc2Y+mXywKeZwD3+1PSHJuM0=,CM993925C,4,2025-07-01,45.27
ozipLBOwlx2qxUhS0Ne1QWv26zxbJOPTehAJsduVfI0=,AN049703A,4,2025-07-01,30.13
HG2STgSguhFl+wZaCv8DHT9yyP2cDpdWKAA0Rt3VZVA=,MT766786A,4,2025-07-01,0.98
5Xe1YrLQB0tn2NbLox+dB+KtQoOiN+SPAgPQ5Ck7awE=,JZ949611A,2,2025-07-01,3.03
5Xe1YrLQB0tn2NbLox+dB+KtQoOiN+SPAgPQ5Ck7awE=,JZ949611A,2,2025-07-01,3.95
5kRcg7w2i92FbQ32uBsp0chdcKy4xkwQo3ltYM/5V8s=,MW965922C,2,2025-07-01,0.15
teTOsDzEOPNShsH0S8JR7XGpj6RCOcLrmRiyh/ULqsE=,LW560011A,2,2025-07-01,2.21
hRKIXh4LFnG+qzEVtzJCjo3GC7wW9EJPz0bWwWD4h3U=,KM119271C,2,2025-07-01,0.34
c3n2TY3ok5N5oDfsoEXH5sdkjEVb2NLiGpnWry4vpAw=,HT900510B,2,2025-07-01,2.19
l7dxg6qGyNPU351MUdEcyWq3FkntOcN0O1RiyfebkuU=,BG660377D,2,2025-07-01,4.78
hRKIXh4LFnG+qzEVtzJCjo3GC7wW9EJPz0bWwWD4h3U=,KM119271C,2,2025-07-01,0.73
CBewPuvZKILfrOH25W6cbw3EfCWzRD3OKmA5sB0yy0g=,MJ143593D,2,2025-07-01,1.91
LlJL5A8ncc3astJXQ5Xeps6VGC3bsvU4WzbWZxR/gMM=,EL676941A,1,2025-07-01,27.05
ICSu/048kfo+HrXbotFeo+Eh3irTxCvjvTllYUyKNWQ=,CL240678D,4,2025-07-01,7.98
FtTzbDc9mP6S3QYmPtKa1R7r1G4lxo2M8Uc2SEJan68=,KN084798C,4,2025-07-01,5.57
/mWcOqbh56DEJrzVrOhi36MT0lb7x+cKJ3NeeevRKaI=,MJ573406B,1,2025-07-01,9.04
B+XnWmTi0EfsaPbntMPpfV+g7JGSXW53DVm3npspsnE=,ME210991B,5,2025-07-01,13.21
Z8zwVI+ikVXlyoTzilhjAtwSi0BfRfdMSI0qYS5jwwo=,HC121267C,5,2025-07-01,10.27
8wfrPtnkfJKRw3UlVhWsE1MAd52V8nGBs3OJj1KoJnU=,AT232314D,4,2025-07-01,4.56
Mj44NOn0t2IHTfqPaxGaUIzuPx4VSZlhVFlaNTZ6BRQ=,GB301459C,4,2025-07-01,2.01
RwvNWKv7PsoXiXpEVGGwHICYNunkOTcXL+hBoPtmQIs=,MP239740C,4,2025-07-01,5.59
8T4eLmRFzffnTOVQHgnBUbb1+f7dq9WeVchw2Gs9xlQ=,EC209701A,4,2025-07-01,43.71
xsZivbwc7kiyakkSLBmQ92g1NNArvlxjyiG1LS/gpEw=,LL293151D,4,2025-07-01,0.06
XeSH9XimIIjluCoIWeyd1rlE2e10ipwi2CAviBZXeqA=,AZ718249C,4,2025-07-01,19.23
XeSH9XimIIjluCoIWeyd1rlE2e10ipwi2CAviBZXeqA=,AZ718249C,4,2025-07-01,64.81
jMfQp6cbKOOJAGJ29pS7rom1PG3nApCDwlxOCNmCbA0=,NE440004D,4,2025-07-01,21.23
bwvIZqHfE8ciNXlBzm44FQVBJpE3EX1Gp4iCTD5Kbj8=,ET543765A,4,2025-07-01,3.38
BuUVcjDrkhIyzR67W6cs4LJhuNOHYHuIRHvaxiXsW9M=,JY173631D,4,2025-07-01,2.84
QM61AiCG79E0Cwlko6q1jTctSML37z5v0X+1jW7f+J4=,JH043080B,4,2025-07-01,0.38
HZuH7Tva+s3uzhrIaJs9ErR/zT2x9h61YTtLnSe/7d4=,EB315606C,4,2025-07-01,19.52
tWqZYfKFVBU5WEtlVWUjFdcTWJqTJQ4gWJ/glIv3vJg=,AT002868D,4,2025-07-01,28.12
fdIHFpjHr5cg8ahEpGzlgEZmwJD8O9cv0BJ2a6ALEY8=,JA215950C,4,2025-07-01,0.47
n237yQsiHDUmGLIhJ7MmeHAFkJzeoXBnM1ZrNLoJ66M=,GW843039C,2,2025-07-01,0.12
jRuRp/T1gBI+OS76QNFsibqn42eTkFB2n17iW5xjyKs=,BN018543A,5,2025-07-01,0.88
pUfaVNaFN7xXhs0Y8sZKH5K6PCveghvvO6yNq0vJiFo=,GJ010177C,4,2025-07-01,35.39
pUfaVNaFN7xXhs0Y8sZKH5K6PCveghvvO6yNq0vJiFo=,GJ010177C,4,2025-07-01,32.28
xeol4D9wj92v9a0GEq42D8jVCSgkjCnDI5EIYnVjRmU=,GL937315A,3,2025-07-01,2.23
phi2W8oXcn2ffyYuT/cnfSIy15o9wJAcP2gICtK0CDU=,GA751398D,3,2025-07-01,3.76
3TH6ZgTCs2br1u1apcOZR1MHH5q9AUYkQwvcRsH87Ps=,AB996874B,3,2025-07-01,12.03
L5pfDG21fVyW39ETQ+S7MetchzRCYyokMW0FUJ+wYEc=,BY469308A,3,2025-07-01,2.66
bhJxDLLzjXMnoJggPkpIaWFh6dQX8PjgoTja+YzX+bc=,LC623130C,3,2025-07-01,11.9
1dJIZ0euw15yHJDTMNPPJlwO0QG7+UalmInRkX8TrHs=,BK412910C,3,2025-07-01,3.28
r6fZEW/0XuXF+81S/5nYjJCAtpUkBKO41CvHGssy0u4=,ML258648C,3,2025-07-01,1.65
C2APB/ZbTQQCq3rOrEUD3rYiux3tdArCAwuJ583Xv+E=,KN698267C,3,2025-07-01,13.03
flz6f+LLuhxFVv63ZUfJ97cFCw0r4Ru1cdYSfPekB4Y=,GH153909B,5,2025-07-01,27.98
Jlnwr9ouLAV/r6yA2Jh4ifUUnp+KuhO0jPsD6ebXAJM=,EH483150B,5,2025-07-01,0.76
NH6vRhrm1DBIjO9nqV/9SuLotWEUP/q5rbZs5LhvDU4=,HT620025A,5,2025-07-01,0.84
14KRIcB7ZU8gu9cz44H865itBA92ZWcivm8LRVFJOQk=,BS964480C,5,2025-07-01,21.08
l+pdNhsZ/Fg/k9KrFhZg2oPNxneG0W4DjW1CgiJ/VXM=,KH361853A,5,2025-07-01,1.81
FtHQODd/p678YmUOT3Sod4wy2hd9iWtw/etR1px3cbk=,HG991355C,5,2025-07-01,21.27
QdTBFwG6U6+UOHRBzt4lh+26/OaLnqw4ZHSaM5StMZk=,AC398455A,5,2025-07-01,2.99
1CS3LY4K9YJC5m4J5GPoW4GB+fDjIvipjOK5pHMKcMc=,HN209828B,5,2025-07-01,34.8
3m0xoMZ8RM60mJMso5MXzYXiGtZd7pcX99uWC856/ZA=,GM135995C,5,2025-07-01,2.02
45KkTswm2hRUSUYx66EbWN5xD1r51k3NolfEdMGETsc=,BX276892C,5,2025-07-01,13.35
TNSV8RDdxJ7904E9jH2QagEpyiL4kqKk4mwOzaaFEzk=,LJ613426C,5,2025-07-01,4.9
wmeqH6fFyvUEHwYVzIWDxzIt1bMMgOq7kbnk/7CAUD4=,LT831392A,5,2025-07-01,2.89
EwPyipcI5UBoG/Z392itCR+1JzdFjvYeBcI9Wu7qvjo=,CG558472C,5,2025-07-01,15.08
SQaYcW/JbPT96v4zT46iqNiIyUvjdDcYQFI9tf3DVnA=,BJ045685C,5,2025-07-01,0.55
RYh26b6JOYBlMYDegAMwPWBe7aTJfn5q/tzroOKNVYg=,LY625796C,5,2025-07-01,2.78
/ZE6UldQjfJpLC9VJFrpAX5pnGJDn4mAv9BqO0VEBbE=,BR583048B,5,2025-07-01,20.86
NFuF0iQi2SJyhRSpsxXD+YqlQDu3iNJcu0/7fVmrxPo=,AY173510B,5,2025-07-01,3.3
LulYRM03nOOa7qVp8k8esrKW6HgIZM0W4eF13lptPqc=,HS326209A,5,2025-07-01,19.56
noyyH7SLT50UTzuguEZoMrYpkhJGdZu1WEoRmcQK3dw=,MY997694A,5,2025-07-01,20.52
SgE82pCzbEBEy8KIx3hIh0NF+diqp3cvhT0TVDVEhOE=,EK460147B,5,2025-07-01,76.62
wc+c1b6lZL5PEmOP7grSRcqZntnFYUxsvyM7k5R5AUM=,KY973419C,5,2025-07-01,4.02
r5m1a1C9c82ysTl6Vkg1Xk8ddKZFlU005xU38lyJpEc=,KR872701D,5,2025-07-01,0.41
RYh26b6JOYBlMYDegAMwPWBe7aTJfn5q/tzroOKNVYg=,LY625796C,5,2025-07-01,0.75
+WCLRQK4/sNydr0gVR5EfEydJRnYsHmcd6PT10+u+Vg=,MC356018D,4,2025-07-01,6.38
n0303pnPKU3+bHx9rzleMECDEAj0efzmNq/RknEF7JQ=,HE067084D,4,2025-07-01,12.71
MMHrO9JvP1tyoRXkSCNU1LfCvR8erIGH5FK69DyTOKI=,JX921140C,4,2025-07-01,19.37
Kp9l5/JR+EOMgEbdjWNlMcVk17KZ5tdMn5lCGF3KB4s=,CW647602A,4,2025-07-01,5.0
Fl9kUPCzKynmCibg/hjrC75+d1bp+jFghs+gb+hSkzM=,KR531119D,2,2025-07-01,24.89
2KJjaD7UNp2hLVYelPQHtw0vvLyxkEvWXfT/52xsb+0=,NE352535A,2,2025-07-01,21.29
ijJycNCC1tCOtvkp55bIwAsZUPLzByNHO+PiM9810yI=,HS616356B,2,2025-07-01,14.37
bhQn5pkqonaaBZbIg/w1hAt6vR6iESFejAc1O4Ltpxc=,EJ879400A,4,2025-07-01,11.61
74zHpVomTZMLSRxOJhjoRv5sdv5eSa4X+PmI3wpitzs=,AH615557A,4,2025-07-01,16.75
jppjOT2S9AHgq21ni3H3uXaHX0m6QK2gpvHOjThXXno=,AA493386D,2,2025-07-01,2.35
M++/UeSDjTdPISKpSVuatt5lAA2loyZPtS98h3m0jQQ=,AT261657B,3,2025-07-01,1.71
z/QPfTTAFK+LGVk4EaCYlQJj2GUC1dp1NvcWyJH6PMk=,GG455241D,5,2025-07-01,3.99
oT/99uvbtxIQoOsKQ4Zl4yXYUNCQkfSLldhkj0zm+Ns=,GA734422A,5,2025-07-01,24.51
XQZjIZrT/HdhuQ0kIxypRFHfmr+XJLI4wR4+C0wtcTQ=,GZ684035A,5,2025-07-01,13.13
qNtaZCBwk2yW43QvuWY02B24EeYhTieJCY2XGr7Rzc0=,GC914901D,5,2025-07-01,21.09
oCfY1h1K6Moe3T38p7Z9KIc13m2GK7mYsVaMmfoTXOM=,LM724408D,5,2025-07-01,21.07
TUHdmqgYemC+egIsJak6jbgdCmRe7E7TB8pRGNxpwGk=,JR148868D,5,2025-07-01,17.75
GZ8wrwow9GegRiIjIKZnLt2RlTiyJtGNiMKuNUYOlVk=,JP604803C,5,2025-07-01,0.9
+/3fOc8yH5XC8wn+Lc3oa0tSr6wY9xnJxxMyIoNtxvk=,LS080615A,5,2025-07-01,5.8
fUIYPLVhqg04gZa1qMD/L00nCdBbtNZtKx7YTaxlvjA=,HL981175B,5,2025-07-01,35.67
SLzy+Lw+c1vI27HDHBiSKEd7HvasZNiH9f+OobJFvfI=,KN609339B,5,2025-07-01,26.19
6JA0CE+zHkkLDyxJd01ysvZbIOu5+mdwUpyCnEqc79s=,BB431901D,5,2025-07-01,20.65
LCsuqgcb6Iw9R8fo920ZPZlnfWGvV7S64DFAslAoq/o=,BP417357C,5,2025-07-01,8.95
qoAhwMH6RicAnCCMUlH3gzi619+17MNdlNewsFRtn2o=,BX376898D,5,2025-07-01,22.67
tIYMdV3GrigSKLIXJhb21VJKrtqvoBm5zo+BAT4OUTw=,AN092512B,5,2025-07-01,0.11
eO7Q9MhH4uiDI0xsiGSoJG4el+U/HoD1O5zzZaQipYw=,GX170979A,5,2025-07-01,17.5
EO1INxk/gYhlw6f0pse4L4pSNgdxfbNrrI9bvt+5eho=,LS359456D,5,2025-07-01,10.85
qoAhwMH6RicAnCCMUlH3gzi619+17MNdlNewsFRtn2o=,BX376898D,5,2025-07-01,1.91
fi96GOWnlvkYMfqRCzZCg7t/81xgSeIcXrWkxfTfTsg=,BH425009D,5,2025-07-01,2.16
GZ8wrwow9GegRiIjIKZnLt2RlTiyJtGNiMKuNUYOlVk=,JP604803C,5,2025-07-01,2.99
8hx4e3Oldg8mLcSS3RnZYQRV3NK6W+UXz+c+QtrTt7M=,HM452268A,5,2025-07-01,11.87
0wZ6UwFeyYgEmmVhwXjwuzVvFsBFBajNoFNX/3bdOH0=,AB876418D,5,2025-07-01,4.42
PmLojGibYU2y5mbSLWAdrewWM93lnJ6bT0Zi8oR7+Do=,JJ710543C,5,2025-07-01,0.12
Qf7g0G2BbA9q+ri0jaYxBsFJUfMm8JUrS6SmuxjkJzY=,BH441188C,5,2025-07-01,2.79
